n,target_r2,sample_r2,delta,replication,theta_hat,se,ci_lower,ci_upper,structural_kappa,kappa_star,bias,abs_bias,coverage,rmse_m,rmse_l
2000,0.5,0.49030319591140076,0.02,3,1.004299204280829,0.01623379357519829,0.9724809688734404,1.0361174396882176,1.965303656253057,1.9646100955163281,0.004299204280828972,0.004299204280828972,1,0.027601007313736884,0.06465972826277896
2000,0.5,0.5086938421931394,0.02,4,0.9997589505411145,0.016205967225571216,0.967995254778995,1.031522646303234,2.002783471631666,2.00138378244089,-0.00024104945888547835,0.00024104945888547835,1,0.028087249979534552,0.06589406166301177
2000,0.5,0.513994818288618,0.02,5,0.973708554238423,0.01623066820326025,0.9418964445600329,1.005520663916813,2.010574504391375,2.0088331166327578,-0.026291445761577048,0.026291445761577048,1,0.028035356652116514,0.06355395178121241
2000,0.5,0.5229599396356737,0.02,6,0.9897196934147517,0.015515065229020141,0.9593101655658722,1.0201292212636313,1.9830083515175003,1.980038032284991,-0.010280306585248256,0.010280306585248256,1,0.02800377437170379,0.06745650656915399
2000,0.5,0.5117310864234103,0.02,7,1.0000732201877875,0.016089477547733967,0.968537844194229,1.0316085961813461,2.0437867735101802,2.0429281863673725,7.322018778754824e-05,7.322018778754824e-05,1,0.0283777168144095,0.0641507652807673
2000,0.5,0.49408404225329006,0.02,8,1.0060890950559154,0.016293563967139883,0.9741537096803212,1.0380244804315095,2.042485260789489,2.043029687246045,0.006089095055915372,0.006089095055915372,1,0.02801743553782745,0.06742720364468512
2000,0.5,0.5023736107458205,0.02,9,0.9726453151766581,0.016259780269563658,0.9407761458483133,1.004514484505003,2.0687132718864376,2.069075723866735,-0.027354684823341913,0.027354684823341913,1,0.028732179333057547,0.06918365420303514
2000,0.5,0.49088239642753745,0.02,10,0.9855006012395826,0.015974907346017208,0.9541897828413889,1.0168114196377764,2.0146997682014516,2.014939988306612,-0.014499398760417392,0.014499398760417392,1,0.02821315994182848,0.06573800677346392
2000,0.5,0.49949862082892366,0.02,11,0.9698138236697363,0.01612990100755785,0.938199217694923,1.0014284296445497,2.074771161929282,2.0755441668759067,-0.03018617633026366,0.03018617633026366,1,0.028618980791075884,0.0665059969520072
2000,0.5,0.5009886168582538,0.02,12,1.0014612361998665,0.01613398181585757,0.9698386318407857,1.0330838405589473,1.9598378092792241,1.9582014071760412,0.0014612361998664891,0.0014612361998664891,1,0.028014258649224556,0.06602211121848126
2000,0.5,0.5158453496963931,0.02,13,0.9980250394979071,0.01592957158748806,0.9668030791864305,1.0292469998093836,2.091249606988521,2.0908902540034817,-0.001974960502092893,0.001974960502092893,1,0.028663444559488032,0.0667695457678206
2000,0.5,0.5126517504945405,0.02,14,0.9862949143641824,0.015904471246320207,0.9551221507213947,1.01746767800697,2.0058443264999677,2.0042875568448286,-0.013705085635817627,0.013705085635817627,1,0.02837518902472219,0.06754225611593909
2000,0.5,0.4960659526916958,0.02,15,1.032808935095507,0.015197529170058191,1.0030217779221928,1.0625960922688211,1.9693456245994472,1.9682842914421863,0.032808935095506975,0.032808935095506975,0,0.027997975836633878,0.0686064925838613
2000,0.5,0.4860642574380407,0.02,16,1.0221585987948867,0.015373801337198232,0.9920259481739782,1.0522912494157952,2.020641196310309,2.0214005939105153,0.022158598794886686,0.022158598794886686,1,0.0281373547985581,0.06585852752114905
2000,0.5,0.498984926319529,0.02,17,0.9898613230915869,0.015946932212137433,0.9586053359557976,1.0211173102273763,1.932789191196599,1.9308005923429776,-0.01013867690841308,0.01013867690841308,1,0.02830896205884631,0.06669107788243865
2000,0.5,0.5083206221655329,0.02,18,0.9840115134098176,0.0169499808626544,0.950789550919015,1.0172334759006203,2.146810209943616,2.1482945438242704,-0.01598848659018237,0.01598848659018237,1,0.028742098072367057,0.06743257240882039
2000,0.5,0.48507020489687946,0.02,19,1.0168512167211816,0.015458279276011924,0.9865529893401982,1.047149444102165,1.9297243926674363,1.9287726652466324,0.016851216721181617,0.016851216721181617,1,0.0282463974235371,0.06807666269951483
2000,0.5,0.48180391872932066,0.02,20,0.9996108456450904,0.015774312522283448,0.9686931931014149,1.030528498188766,1.960105982277026,1.9600147902509517,-0.00038915435490960437,0.00038915435490960437,1,0.02840752698707623,0.06803717410310288
2000,0.5,0.49205822104009445,0.02,21,1.019296613524161,0.01609383548916074,0.9877526959654059,1.050840531082916,2.0433321645342746,2.0440649830900597,0.01929661352416101,0.01929661352416101,1,0.02844176975562463,0.06731754116865149
2000,0.5,0.472930940174893,0.02,22,1.0196049778363954,0.015365990168409033,0.9894876371063137,1.049722318566477,1.9515396099962208,1.9519248127804876,0.019604977836395365,0.019604977836395365,1,0.027740279516467133,0.06410697447014416
2000,0.5,0.5047089783031147,0.02,23,1.012709554710534,0.015400453096666171,0.9825246666410683,1.0428944427799998,1.9546673105978132,1.9526577830026193,0.012709554710534032,0.012709554710534032,1,0.02789017730539652,0.0644702774084393
2000,0.5,0.5258023473608978,0.02,24,0.9776955587804042,0.016618270283000846,0.9451237490257225,1.0102673685350858,2.017825587247434,2.0152013547935104,-0.02230444121959585,0.02230444121959585,1,0.028040124503044935,0.06727852392166693
2000,0.5,0.47852793742999883,0.02,25,1.0029593079362957,0.0156721002064195,0.9722419915317135,1.033676624340878,1.9449057934435612,1.9448244094393135,0.0029593079362957297,0.0029593079362957297,1,0.027631832206562255,0.06428153957500445
2000,0.5,0.4673593253616937,0.02,26,1.0092563968384278,0.01564351553072059,0.9785951063982155,1.0399176872786402,1.9048158700995639,1.9046686721616015,0.009256396838427827,0.009256396838427827,1,0.02754754554981675,0.0652360563459358
2000,0.5,0.4986706578403176,0.02,27,0.9998953127013526,0.015861325275717326,0.9688071151609466,1.0309835102417586,1.9466772693515375,1.9450540357678747,-0.00010468729864743231,0.00010468729864743231,1,0.02822870204505157,0.06786678225946037
2000,0.5,0.4945708062124332,0.02,28,1.0061886550877734,0.01533303160850511,0.9761359131351034,1.0362413970404434,2.0422723747775815,2.042738142562211,0.0061886550877734425,0.0061886550877734425,1,0.028395239947429665,0.06496111625468977
2000,0.5,0.5001921524018743,0.02,29,0.9952027837443476,0.015318628561392674,0.9651782717640179,1.0252272957246773,2.036330947641416,2.0362802763568055,-0.004797216255652437,0.004797216255652437,1,0.02887741087229565,0.06842368961153387
2000,0.5,0.5113414346715186,0.02,30,0.9975687238322378,0.015512793014630988,0.967163649523561,1.0279737981409145,2.108904500153636,2.1092970070176897,-0.0024312761677621753,0.0024312761677621753,1,0.0287787880334607,0.0686089346847732
2000,0.5,0.5224625905641594,0.02,31,1.0085732747918486,0.016986228036208424,0.9752802678408801,1.041866281742817,2.03485556714126,2.032805119405162,0.00857327479184855,0.00857327479184855,1,0.028218880340357622,0.07010443641181303
2000,0.5,0.5229664362713417,0.02,32,1.0261841461318106,0.01587532434517213,0.9950685104152732,1.057299781848348,1.967603659585071,1.9643714310366673,0.026184146131810637,0.026184146131810637,1,0.028572172592390675,0.06764230147587277
2000,0.5,0.509761802405487,0.02,33,0.9914281922460596,0.01613013731792168,0.9598131231029331,1.023043261389186,2.144055331662456,2.145330773521272,-0.008571807753940397,0.008571807753940397,1,0.029207375136178163,0.06879166834815993
2000,0.5,0.5309974230522155,0.02,34,1.001448983916479,0.015556905041435684,0.9709574500352651,1.031940517797693,1.9463848882040125,1.942188592805263,0.001448983916479074,0.001448983916479074,1,0.0282643765095647,0.06472377565987339
2000,0.5,0.48970984601967676,0.02,35,1.0046946556855991,0.015537172159143037,0.9742417982536787,1.0351475131175194,1.8890350213013674,1.8869751236978287,0.004694655685599125,0.004694655685599125,1,0.027814721647028858,0.06580623256875119
2000,0.5,0.48901266031620133,0.02,36,1.0225976491696909,0.015654707442845636,0.9919144225817135,1.0532808757576684,2.053371389748665,2.054573935699144,0.02259764916969087,0.02259764916969087,1,0.028614842477841622,0.06607487954037618
2000,0.5,0.4775155692020969,0.02,37,1.0057244851850444,0.014967610565882297,0.9763879684759151,1.0350610018941737,2.0561454069671194,2.0583931055439515,0.005724485185044426,0.005724485185044426,1,0.02806644616553068,0.06656996743997967
2000,0.5,0.4900951399411629,0.02,38,1.0033610112052258,0.014843237643821146,0.9742682654233363,1.0324537569871153,2.112544648021329,2.114941353839396,0.0033610112052258057,0.0033610112052258057,1,0.02896129027079421,0.06888867989957544
2000,0.5,0.4968137209799256,0.02,39,1.0053695495150057,0.015404397638946726,0.97517693014267,1.0355621688873413,2.058913490251748,2.0595657900316575,0.005369549515005678,0.005369549515005678,1,0.0288498072584351,0.06928743823962034
2000,0.5,0.47341038018516607,0.02,40,1.009245173026556,0.015027013644454069,0.979792226283426,1.0386981197696858,1.9849537610828478,1.9859836591456854,0.00924517302655592,0.00924517302655592,1,0.028153471264968054,0.06617687818740182
2000,0.5,0.526300358267162,0.02,41,0.9875882200927211,0.015257867992167327,0.9576827988280731,1.017493641357369,1.9323130490585079,1.9282541444883436,-0.01241177990727893,0.01241177990727893,1,0.028599421693577053,0.0669801022609075
2000,0.5,0.5145147944635898,0.02,42,0.9938654974117218,0.01598455673119044,0.9625357662185885,1.0251952286048551,1.94870473067659,1.9458504577574625,-0.00613450258827819,0.00613450258827819,1,0.02796959228032324,0.0688838632642652
2000,0.5,0.49015760495194927,0.02,43,1.0201761579732134,0.015633624836381282,0.9895342532939061,1.0508180626525208,1.9840134097476976,1.9836557905283037,0.02017615797321337,0.02017615797321337,1,0.02808265222325564,0.06749425648409135
2000,0.5,0.4992158428893277,0.02,44,1.0276546074895483,0.015768391922846754,0.9967485593207687,1.058560655658328,2.028278649859958,2.028090249882512,0.02765460748954829,0.02765460748954829,1,0.028239785836500515,0.06325721360213822
2000,0.5,0.5257485130720556,0.02,45,1.00970649917092,0.016394751436434703,0.9775727863555079,1.041840211986332,2.0143332308283077,2.0117087461733547,0.009706499170919924,0.009706499170919924,1,0.028463291318946732,0.0667611084923989
2000,0.5,0.5087986002437963,0.02,46,0.9812540682806228,0.015732329370792126,0.9504187027138702,1.0120894338473754,1.9516278305333727,1.9492607605215746,-0.018745931719377218,0.018745931719377218,1,0.02812577987162863,0.06691948546569418
2000,0.5,0.5108309799743795,0.02,47,0.9845257233954126,0.01569521414566558,0.953763103669908,1.015288343120917,1.944795560172929,1.9421548131512671,-0.015474276604587445,0.015474276604587445,1,0.028040308762788922,0.06760312794764978
2000,0.5,0.49160588324393356,0.02,48,0.973618503668285,0.01606297769535244,0.9421350673853942,1.0051019399511758,2.021073490638248,2.021393583987342,-0.02638149633171505,0.02638149633171505,1,0.027927510475684716,0.0661111573929749
2000,0.5,0.4966936780532456,0.02,49,1.032707016078142,0.015106990810636114,1.0030973140892951,1.0623167180669888,1.9792661023461993,1.9783368868546218,0.03270701607814197,0.03270701607814197,0,0.028319208701242278,0.06782372110077564
2000,0.5,0.47973812093571383,0.02,50,1.0132435717701243,0.015392055401919527,0.983075143182362,1.0434120003578866,1.9504821315060912,1.9503292348228822,0.013243571770124252,0.013243571770124252,1,0.028469028878366248,0.06721926415727117
2000,0.5,0.5305073520184239,0.02,51,1.024457699596592,0.0159367177658069,0.9932217327756104,1.0556936664175736,1.91371173277979,1.9090510631006115,0.024457699596591942,0.024457699596591942,1,0.02845565376046055,0.06227054988296767
2000,0.5,0.5012664904784958,0.02,52,1.0025334296482138,0.015917654247240207,0.971334827323623,1.0337320319728045,1.9275679857280483,1.9253387845785597,0.002533429648213792,0.002533429648213792,1,0.028065042977211973,0.0655135453343185
2000,0.5,0.5242567010541443,0.02,53,0.9874457101666686,0.01679476522167631,0.9545279703321831,1.0203634500011542,2.0167439386298494,2.014199840154978,-0.0125542898333314,0.0125542898333314,1,0.02830922837367169,0.07053804072707504
2000,0.5,0.47314313303126565,0.02,54,1.0014179868106923,0.015604458901168976,0.9708332473644011,1.0320027262569835,2.006685838233561,2.0083367884299457,0.0014179868106922733,0.0014179868106922733,1,0.028128875686445873,0.06217194243881556
2000,0.5,0.5159566853965447,0.02,55,0.9660948342795487,0.015766725562848236,0.9351920521763661,0.9969976163827312,1.9872456123618012,1.9849188814324266,-0.033905165720451325,0.033905165720451325,0,0.028685896502610532,0.06987183491198105
2000,0.5,0.49183223416366434,0.02,56,0.9907014969610758,0.015638727089935956,0.9600495918648013,1.0213534020573503,2.0044426694463655,2.004398645209874,-0.00929850303892421,0.00929850303892421,1,0.028192149300650508,0.06763560881299384
2000,0.5,0.5043438046880684,0.02,57,1.0013056657342647,0.016014140308721378,0.9699179507291709,1.0326933807393586,2.020655644380137,2.0198806795851243,0.001305665734264716,0.001305665734264716,1,0.02869147385842774,0.07012616081405912
2000,0.5,0.49673125460321965,0.02,58,0.9954849987675009,0.015795718381867996,0.9645253907390395,1.026444606795962,1.9768573803387226,1.975883064069842,-0.0045150012324991495,0.0045150012324991495,1,0.028515625583200685,0.06777573093044345
2000,0.5,0.497010723804315,0.02,59,1.0084937350572152,0.015768776090912005,0.9775869339190276,1.0394005361954026,2.043813536656821,2.0442150121309552,0.00849373505721518,0.00849373505721518,1,0.027635685057901028,0.06396265906705662
2000,0.5,0.5092452905791893,0.02,60,0.9838642390422025,0.015323425315938674,0.9538303254229628,1.0138981526614423,1.9521355256350705,1.9497017498311475,-0.01613576095779745,0.01613576095779745,1,0.028433709808761365,0.07162895181646421
2000,0.5,0.4940683374363136,0.02,61,1.0051419606754515,0.016509785807809048,0.9727827804921457,1.037501140858757,2.080079961101371,2.0814142777878737,0.0051419606754514735,0.0051419606754514735,1,0.02845841047908852,0.06988513852862104
2000,0.5,0.5068831182531727,0.02,62,1.0172323541720365,0.016148354298961016,0.985581579746073,1.048883128598,2.024534618092322,2.023634571877694,0.0172323541720365,0.0172323541720365,1,0.028246053959388444,0.06586251107295435
2000,0.5,0.4926071374631076,0.02,63,0.9902483468325847,0.015574160045201721,0.9597229931439893,1.02077370052118,2.078796863307635,2.0802916158450224,-0.00975165316741533,0.00975165316741533,1,0.028670415876581656,0.06632508561591526
2000,0.5,0.49105157104491376,0.02,64,1.0014497071465955,0.016745059239980816,0.9686293910362331,1.034270023256958,1.933352195548541,1.9319570783265594,0.0014497071465955358,0.0014497071465955358,1,0.02746482453990944,0.06274760794294432
2000,0.5,0.5000381659034202,0.02,65,0.9974080755596256,0.015335169134708775,0.9673511440555964,1.0274650070636548,2.0708898375389397,2.0714742241492012,-0.0025919244403743713,0.0025919244403743713,1,0.028629923883953676,0.06859284266843874
2000,0.5,0.5075124759192733,0.02,66,1.0296548189160675,0.016108238984435266,0.9980826705065744,1.0612269673255605,2.066845480595392,2.066729865649234,0.02965481891606747,0.02965481891606747,1,0.0288534913663266,0.06985100428412996
2000,0.5,0.4967149748685225,0.02,67,0.9843013890079108,0.015355726142639166,0.954204165768338,1.0143986122474835,1.9421285213749353,1.9405063272860008,-0.015698610992089246,0.015698610992089246,1,0.027472208879524677,0.06418459217341302
2000,0.5,0.4896012111329981,0.02,68,0.9774514652591759,0.016150381428989172,0.9457967176583572,1.0091062128599948,2.0446821425321966,2.0456740963284332,-0.022548534740824078,0.022548534740824078,1,0.0279250644940648,0.06404456343614538
2000,0.5,0.4985051585073903,0.02,69,0.9960531040169186,0.015233176300298154,0.9661960784683342,1.0259101295655029,2.0229617794190364,2.022733772670742,-0.0039468959830814,0.0039468959830814,1,0.028299824076219122,0.0650640401485933
2000,0.5,0.4792644391706756,0.02,70,0.9976183864844956,0.015309796742469918,0.9676111848692546,1.0276255880997367,2.0305909610973023,2.0321386474829053,-0.002381613515504366,0.002381613515504366,1,0.028510662556429207,0.07046624113004032
2000,0.5,0.49272390981520775,0.02,71,1.0179638042672052,0.014721854362673542,0.9891089697163651,1.0468186388180454,1.9191112992243358,1.9173981665202149,0.01796380426720523,0.01796380426720523,1,0.02831781267429668,0.06852434602680685
2000,0.5,0.4855111605583791,0.02,72,0.9860696070400709,0.015532578237624764,0.9556257536943263,1.0165134603858155,2.038650260817271,2.0398526599784077,-0.01393039295992915,0.01393039295992915,1,0.028693342449413014,0.06829159951826938
2000,0.5,0.5123613074201275,0.02,73,0.9869433962121542,0.016037190021659844,0.9555105037697009,1.0183762886546075,2.028131737652729,2.0269576207019147,-0.013056603787845789,0.013056603787845789,1,0.02816794653445731,0.06473070122341033
2000,0.5,0.5203070040211218,0.02,74,0.9916156544741394,0.01592165948203727,0.9604092018893463,1.0228221070589325,1.9067284957423294,1.9027204518854979,-0.008384345525860648,0.008384345525860648,1,0.028389852855785415,0.06675209667834033
2000,0.5,0.5114562452015281,0.02,75,0.9962473631027434,0.01640547671587673,0.964092628739625,1.0284020974658619,2.0844972700473594,2.084410252477913,-0.0037526368972565782,0.0037526368972565782,1,0.029029452763057333,0.06854466848155362
2000,0.5,0.5196661119013423,0.02,76,1.0007696291542194,0.01588011510567656,0.9696446035470934,1.0318946547613455,2.047093194640444,2.0455373154227843,0.0007696291542194089,0.0007696291542194089,1,0.028837704386239393,0.07114450252925235
2000,0.5,0.47762807440586574,0.02,77,0.9840803232786366,0.016109748790530554,0.9525052156491967,1.0156554309080765,1.9570796525744325,1.9571586317748364,-0.015919676721363407,0.015919676721363407,1,0.027602348141645184,0.06870743886938559
2000,0.5,0.5077354477117246,0.02,78,0.9872356713143003,0.015871234258639427,0.9561280521673671,1.0183432904612337,2.027239623184658,2.026353246034801,-0.012764328685699655,0.012764328685699655,1,0.028107071509481416,0.06679153755487281
2000,0.5,0.49072373383315365,0.02,79,0.9926981811376048,0.015606353292291153,0.9621097286847141,1.0232866335904953,2.087092253559935,2.088862753329824,-0.007301818862395226,0.007301818862395226,1,0.02817129933590116,0.0673065391080361
2000,0.5,0.4983228111275951,0.02,80,0.9982316341242414,0.015277548450370427,0.9682876391615154,1.0281756290869675,1.9723215502862872,1.9711509548072752,-0.0017683658757585707,0.0017683658757585707,1,0.02842425628538273,0.06788962194141708
2000,0.5,0.4823812304968507,0.02,81,0.9946097797876029,0.015705745181682638,0.963826519231505,1.0253930403437008,2.0543496072909324,2.0561237774205017,-0.005390220212397101,0.005390220212397101,1,0.028047133594247257,0.06522419824701832
2000,0.5,0.4924517869344582,0.02,82,0.9818890390073592,0.015396085418036845,0.9517127115880071,1.0120653664267114,2.000057110009255,1.9998228828768392,-0.018110960992640757,0.018110960992640757,1,0.02789421822593093,0.06793292673904514
2000,0.5,0.5001008370564098,0.02,83,0.9973104023980676,0.01664080717814865,0.9646944203288962,1.0299263844672388,2.048029658768488,2.0481943890677696,-0.0026895976019324364,0.0026895976019324364,1,0.02819151453277253,0.06809234996961455
2000,0.5,0.48388772305969374,0.02,84,0.9961810696473518,0.01614258670570548,0.964541599704169,1.0278205395905344,2.028998804235032,2.0301804406588615,-0.003818930352648242,0.003818930352648242,1,0.027978062210868383,0.06597771344710555
2000,0.5,0.48958497824796054,0.02,85,1.0230979647766352,0.015236004455292562,0.9932353960442617,1.0529605335090086,2.0233703071050915,2.023891674635909,0.02309796477663517,0.02309796477663517,1,0.028398478056633137,0.06628256120895644
2000,0.5,0.4932308170621054,0.02,86,0.9975373391557241,0.015937775441406,0.9662992992905683,1.0287753790208798,1.9508584701629574,1.949686663213627,-0.0024626608442759323,0.0024626608442759323,1,0.027876208570817854,0.06755674388761464
2000,0.5,0.4823123752339516,0.02,87,1.0182415938712581,0.015591982815328703,0.9876813075532138,1.0488018801893024,1.9978144056005571,1.998456327829951,0.01824159387125812,0.01824159387125812,1,0.027516957684497658,0.06535075662417873
2000,0.5,0.4958396578370532,0.02,88,1.0056631987187874,0.015878464920549194,0.974541407474511,1.036784989963064,2.002002151337711,2.0015851109315563,0.005663198718787399,0.005663198718787399,1,0.028384000294845148,0.06599623535881909
2000,0.5,0.5062319347073325,0.02,89,0.9742785555551997,0.016449551783953024,0.9420374340586518,1.0065196770517477,1.978497484628819,1.9767980411001935,-0.02572144444480029,0.02572144444480029,1,0.02825834699496517,0.06644817367975743
2000,0.5,0.48884589183088994,0.02,90,1.0266788089342282,0.01583759264390524,0.995637127352174,1.0577204905162825,1.979016622211014,1.9787169486176723,0.02667880893422825,0.02667880893422825,1,0.028510159714398582,0.06833651725471435
2000,0.5,0.5088720936568735,0.02,91,0.9966269289345104,0.015142887536614332,0.9669468693627463,1.0263069885062746,2.031021859504202,2.0301584036795006,-0.0033730710654895635,0.0033730710654895635,1,0.028732884265147966,0.06674804929308686
2000,0.5,0.4783461451886144,0.02,92,0.9986034438540906,0.01635763479516523,0.9665424796555667,1.0306644080526144,1.9862921337149408,1.9869446325674625,-0.001396556145909389,0.001396556145909389,1,0.027661097975775716,0.06873840162790885
2000,0.5,0.50005953393415,0.02,93,0.9713860193670003,0.016372798774485445,0.9392953337690089,1.0034767049649918,1.9822699693407204,1.9811191325162298,-0.02861398063299969,0.02861398063299969,1,0.028197098806072834,0.06600012703697287
2000,0.5,0.49550042012858864,0.02,94,0.9958214414133466,0.015452559825862825,0.9655344241546555,1.0261084586720377,1.9702257489949477,1.9692882390283146,-0.004178558586653391,0.004178558586653391,1,0.027965594485559034,0.06730707394693854
2000,0.5,0.5208909574190701,0.02,95,0.9860731499432887,0.017039196746312366,0.9526763243205164,1.0194699755660608,2.0092821259234253,2.0069967769401904,-0.013926850056711348,0.013926850056711348,1,0.027789646907024936,0.0649852179365618
2000,0.5,0.5038215535091967,0.02,96,1.0220565113807671,0.01635192007759595,0.990006748028679,1.0541062747328551,2.086928208790428,2.0875345544929753,0.02205651138076714,0.02205651138076714,1,0.028390746781901052,0.06684091619817921
2000,0.5,0.49618654557678815,0.02,97,1.0008682370353694,0.015836886663433258,0.9698279391750403,1.0319085348956987,1.9446910698398547,1.9431562159612823,0.0008682370353694235,0.0008682370353694235,1,0.02758697897889353,0.065673923727799
2000,0.5,0.48284535810799456,0.02,98,1.021622093870658,0.014479245328447956,0.9932427730269,1.0500014147144159,1.9537129496248904,1.9534043881095338,0.021622093870657944,0.021622093870657944,1,0.027673158208180303,0.06566020017095203
2000,0.5,0.4842109205761552,0.02,99,0.9880506908553257,0.01566783042722378,0.9573417432179671,1.0187596384926842,2.015572407350368,2.016380088273192,-0.011949309144674292,0.011949309144674292,1,0.02781589675062093,0.06591055321583202
2000,0.5,0.5065204311954499,0.05,0,0.9946968957061733,0.015346680926196416,0.9646174010908283,1.0247763903215181,2.037424610360008,2.032733596303635,-0.005303104293826744,0.005303104293826744,1,0.07261656582192058,0.1699749189886068
2000,0.5,0.4843481855441284,0.05,1,0.9867332696458644,0.01597860369545676,0.9554152064027691,1.0180513328889595,2.114995238564329,2.119235605644453,-0.013266730354135614,0.013266730354135614,1,0.07029381950122535,0.16905978622585172
2000,0.5,0.4975122878537772,0.05,2,1.0019476672126497,0.016196842744084904,0.9702018554342433,1.0336934789910561,1.942930577640952,1.9359000358030305,0.0019476672126497174,0.0019476672126497174,1,0.06811375186910282,0.15961646551339229
2000,0.5,0.48740963427550044,0.05,3,0.9934521478058376,0.01568868346241589,0.9627023282195024,1.0242019673921727,1.9623483989302162,1.9582238536821548,-0.006547852194162429,0.006547852194162429,1,0.06905440352698212,0.162522283023188
2000,0.5,0.4805751406611552,0.05,4,1.0003281655952816,0.015603076601871258,0.969746135455614,1.0309101957349494,1.8253706738461617,1.8166689826320381,0.00032816559528159317,0.00032816559528159317,1,0.06889553136120456,0.16022610412185045
